GROUP,1_RA_FMT,2_RA_FMT,3_RA_FMT,4_RA_FMT,5_RA_FMT,1_IH_FMT,2_IH_FMT,3_IH_FMT,4_IH_FMT,5_IH_FMT,1_RA_FMT_PRO,2_RA_FMT_PRO,3_RA_FMT_PRO,4_RA_FMT_PRO,5_RA_FMT_PRO,1_IH_FMT_PRO,2_IH_FMT_PRO,3_IH_FMT_PRO,4_IH_FMT_PRO,5_IH_FMT_PRO
7236a8a675683498e1380f8131038144,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65d43491988bfe557da4d86a5ba25dae,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f5bb7da263ed557f8aabf0e978da38c,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05975a3980227cee6164b7c1debbaac2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5df200350046644e4d09f94307411e82,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f24c03d8d108ac26a7751146cc74415b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32fe49ae259b706ed4a022c9f3a61482,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527b6cb21e09adcb24dad731f171733f,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d82f370883f9a395ae1398b1070915f,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a82d6d64a6215d27c2a04f16fd11438e,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8925ff018c25454ad009432877584a2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e1e3d2aa23a9f6416a1f7fb5ce66681,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7214fdd5c25f785be50b5bcc51a08768,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5df20161c1541356e3cbacf5f90df35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7142238368293daec9c7f5737bdbe4ec,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc5be413af0e9ff7a268e2224788682d,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66b0b2146be7c989669b9af9063f06fa,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4b2f949d103c93084e5f0bee32019c0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79820c46c6d3d9ec57b08f95b642559e,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39f0d3fbd1fcddf97fc796ff6f17064f,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22523407f1855c3d3f1d629dd0ffdd61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fccfff3af552347f11aa168e493536c1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9efaf37a1d2a5cfb0c0b873025bfad36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3d03a5d0ad4c191c5dc1c7bd9e42641b,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7c7bf1b86c7ca964f88c292500b32f61,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1d0e2ebe3386de918749af41448018c9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
417472c7a818c83ccc1decbe82a18eac,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63898277910c85b7d7f55a94136bfb21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1d0189f166a21de8487c1bfaa0bd19d8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
ec525d2eb10c6334a1fb7f56e9ebe4ba,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
d7a4c45ef8e694b54998e13d6b4cccaa,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0a8ec467d776df0db86bcc95507fc57a,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4d8cd6413ff23dc3b3324e14262944f6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
03fd0d2dae9e961ec2103ccde0ab4a7f,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
71c48288e21d807e0a6e93b9271a07bb,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ae60328274f6e96cca532c768f21eb56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8dac3553bc8e8ebb1608d1edb1d474fc,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
c697fc0687c90819fdb4ce4ee23cbe5d,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65d90571c3d92e8638696fade8a789c6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
b0dc9e79b55627219b113d1c9662c5df,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
a9e0bc781252d3dcd537aa7ea109f5df,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0e19c95d3b9dc8dab50c691e48153e1c,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
ae7beda74f29b1a5619224d51b54445f,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0b39822edc34b09d45c137d4f41239f2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
da0245a60e3c0454657d6373e4dc9eaa,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3cda1010f130dccdd53e65d6ffb4331f,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8d335dc20de44ccf1607bdb5857a1120,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ef2a1531066bf60397c9df449d532d2f,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
3f58c49992bc9f2cc94ba46584f2996d,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
e8efaff0a58e09aaa3b2d2425ce4423c,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
f92c05d04ef99a200229b438a547f059,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
fb4b07d63855f17e8a042b67ebd98f5b,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9580aa8a52ec18a4e92e701cdb595faa,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
8b0a30e276c766a733dd04121c050f77,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9d3b1fb79a88b71dec9d0c65bcc0eda0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
204f9046fba3cc0426ec0a4e9e00346e,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34c97ae1af37b36fb1a054a4a01cb07b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
29b1c140b12f392fcafb80761f0ad11d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
258875a5840384076a10c00e45efb25e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
71e935d44b3a0ccb43675b4b9b3f2fae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
cce57c0a14a5a3663f26880db24b39cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3b5e5cb114b7a0192326a6805516cb84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
a8148acc127ece8208803b1d11bfe19e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
bcfcb3d244c4041d0c00832f57d7011c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
a388cd70385c7fd75d9ebb55679b2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
138d89274a97242ab2d36c7b45a0c34e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
13ddc3e6dc02b407f46c9fef2d134955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
7f5cbed2716d50ab1ec805291771b51f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85af8b28921e42ab5afb87fcb0bd5e17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
fc4df647e7c26f7fcbc0e1008a7dfa87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9e4aedb0b7f5328a021ce2a1739915bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
277860796e08d35b47aecbc9c5df0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
f9301953e6a6de59f3fb606a562b3cc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
c18a153bab030d4a802e9550908a5df5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
982ad944ef89c2c6d6e2a1b1c98559d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
5101bb5df2f89d684765e59e0f1e1d2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cc43542d85e4645e5d42c1bac3026504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
a33361aa30604b3d8ed3ac5be4dacbc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
9b1e649aaf6727b18e38fba841f5a0b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
253585bae2baa6d8ffd7c1c02daaa753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8331a54828ee705fb5263435252c9511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7a421c074d239d307b8e47b0a3cea44d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
e1558a2724fe068c9b9fa754267b6619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0381d3cbdadbe69612fd5f0a786410e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
bb69570285fd537db9a8760295ebee30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
152311e65eb8357d6b9fe17c4f3ab7c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
4a6c9655b44617d4f99e35eec0b2bf70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
e9ea6eec68819417f3595728482d8264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7b7f27c5d725329a261e8c68ed276cfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
83dfe520d0ecc088ab50b7e542cc22bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
a67bbb05b27394bf060438b608a69465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
f834f4656022c1b6aabbeb0b7c813504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6beca75f1a9e8eefd48b337b5e9806e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
e803db1301e2a82ae2459b36f09495a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
68805458fd6bb882b15fb88ad5dff8d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
501a3e687c65822914e1a727e5f43331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35e5038ac45de15e2ac05ef21e561d20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
9b442121b0756d96296ff2f45f721118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
b2334f342acea88849a9338e5853a949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7903e6ab702b03bb82360aa6986fde4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
40679a842e9e9e9d74814de861eec466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1d1900cd2e24f34259020c9ab54a75ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e2059caecf951f0886a05a0754983466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
a900a8f3c156c2cf7e57a8650aa35422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
dbf6387e33201e960120c33759fd928c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
eaa8c88a8dda12a4b002998e1d47dc5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
75d19dae79a408f8b676bc4f00f213c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
67fb0bb7d2742b6ac3b3a596bb987d76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2764155adcc70bfaea5fb5d4308a6780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8e3cc2bfba8b9d8a5c875d0412c94b00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
be23f23e1935fcf15a516513648ab62f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
680e3d7c865eae6748bc37e19648d16d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
d8e3913921736f4cce05d6bb679507a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7c0b421b6dde6df8c78ba2ff5e1dc3e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ff98dbe9357f1b97da278f163aa9400c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8d6f5f6180e7629c8d10bbdea1515000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e5be229dd49e819c917d2ae8b72610b,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81578c7fb50d5a562370b18b1fe54ab0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fba0e168e0b604c7ee9b53b48a38ba6f,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a1b6528043dfa0d1d46cd57761245e30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7345343ac95e78ccb363abc87090a778,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a76f2495a9be558727fe27be12902fc,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12525095cdc1f53134a65dc164c8ffd4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74894fdabb0704ce46a2654f98d79dec,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c97289d55dd77423e5dfebcce7f7762,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70330b32e7827a188b38e40e9a36421c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50dfe06614f5d292bafc546410b347cf,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be3007969dff3b65b1f02ff598f05fa4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67cef0c56beb61f70443b55ece3ee45e,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6b0342f88af40c09bcc52b95270e349,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54f82400bef1d2e720de00496f5e4751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206dcc750317fdff572e265e0b7651d9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b878b0b67333c17134905e9a2af28d5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dba5a3cdae048b4ba9d07396f7c2dc5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e5a85f06317fc291cb2de2a15a9640c,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7205100c08de2585db74f670a36edf9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6958ea134e79711a4ba15c6b599d87af,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcba02e33476298f820d6045bb75cd1f,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52e2cc446da9eb0e50ea8f11909dea03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943de0c796a836301e467590bc378cb0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb7904bcf0f9e0400d91e54e694475f9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985f37e6d021e1177de2bd0f2c921feb,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0041fad3e7fc7cedd0ab728929f5940a,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa924a7e33fb1e1ea32b588fe18fd449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e99c32c40ed3bfbd05ec8702f6dbf6b,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ddd5558a924a503036980004fe8a69f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
013f19eccb20d8eb1ac7fe0ca4557749,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcd84946b565d2a5b90c166cfb8c2037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104acccd0c73e4e81982dfea7a8a604b,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e0fd705ab196cee60462a7c2660d582,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30385fd9fa0675061f22b9b45ce9e9a0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fcc2e2e951c04308e0d824257bb1d0c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9e1b85408504578118622fd2842e2b8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19e444f72893078e2fe9e73bc8b9dada,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd908845a4ce8880b68c52c7015fbc02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb4b9446e8580d46569b64748a684658,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fd4aec793287c79ce086dbe5fcc9793,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b51ba0138c60fe8148fa66468d01be0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d766fd5438d1888f4b771c01b8a680f4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d330b28937716c2e09fe4cfba3e0eb5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d53230c3433eee8a6a0a5892404c4435,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8b8bc2268bb22e2d13354e9878c5f20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23cbd62be878c2ce714b54bd9f2a31c1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
088f5b54a6225624cedb7a9ff8aeb642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c789716490fefb376a5ca71a5894120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afc4dc21b849ea1c3d3cfbac4732048e,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32391fadec03d459f457a0a566ee7f3e,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27e849365711e83b6a08e463d6ba355a,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75e21104920646c8b4e37302799f36b1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87b28c2e710a56d9b70c2a7dc2d9545d,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727c45de2107a625fc3f61296ce0671a,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bcf17640d5de703931b41f13c33b271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858f5f9f2a3b9dbf8a9b59b63f76581b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aadb736cd00a7d85e56a8974722e260b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843c8227630652b9d5730c43ef19ad87,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451c86776e9fb5d90a9277d4d7e996dc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56660606425b83698df218181be9beac,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3fd00360ebd29ebd4614c509777c01a,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c00f4fdadd27fb30458ea6cbdc284144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b19d423a46783d3ac09d9302a1e3c9a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b822bdcf9cb6504f9e5516988ad105a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13f3654765ae8a4faeb4f981a667e818,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1684e0f3acaa385c71ad7b32fa73f,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97bcce8ca149fbd4589926367f0d1919,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14419d4f1af878e0fd848e6403f0eced,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26b09d6349277f5f9048b165534c9e06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fca97cabca8394df3b73831a194533ad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c55c6a6c252b2d967b2e4b4ab14ef08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0b06bca9630db5fca2f31f18f39dee4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259dec57a8ecd17e64373231da5d1537,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6453a18138f6616913275c9db622f5f0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ec387c094cd0a287d1acc02e95e0f580,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
b3d1277ccc248fc278e5c2dfb1d094e7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6694e9f002534bd74deeb702afe8505b,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
97f522e2ed8ada1fad510edb16136962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18d98e011ce7ceeb10fb8fb3bb560fc4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c460b1f9cc3d6653c722b1976ecfd670,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
68d219f7f385a8029f940e5d8584df3a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e1e61e979143be2f269efb585d2894e0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5f87068fdc5fcc00e374c02f39eebfc0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
014caf855abede6c4d2cba026239ecea,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8cb22208179b67dd2739978bedc627d7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
f512e255aae77dca6ab8390b49ff6c89,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
407fc6e4ecb7462f383696915909bef4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
608ebb9062ad353c7e48b1397fe8fbae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470ea686125677b95dab10886eec330d,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0ab094dde72e76cd0fa9b0bcab64d174,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
eaa3a138b2bba8f512feaf1536835961,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7ea0a787faa218c9cc39b362b70998fa,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
c7271d8b11cee6d420dc77c43d51c742,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3424f86ac3ca2704604e8bd8a88c7016,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
35272c2cec6e7eaf58616179fb7b14ce,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2ab6b692da7820f101fa365120b4e585,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
69a1c9cf5a143688502c7dba47a95a09,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
37e4ae4fd61deffe3051ac953195fe14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
fbb2ffdb1e9dcfa00f063d80bb994c75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fede12a91ded79bf7ad94c45086c6f8f,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
6390e4c6af45610cf386b9f5b748b219,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
9716f2647c2eaa7be72ef94701ad5304,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a98afb1a4f5d55712bdf96d6eb38fa19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
a302183b1ab54b332073a4026053f296,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
763aa05b5f3a5d712ab17062cecf4835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
