# Constructed from biom file
#OTU ID	AK005	AK006	AK007	AK008	AK009	AK010	AK011	AK012	AK013	AK014	AK015	AK016	AK017	AK018	AK019	AK020	AK021	AK022	AK023	AK024	MB001	MB002	MB003	MB004	MB005	MB006	MB007	MB008	MB009	MB010	MB011	MB012	MB013	MB014	MB015	MB016	Taxon
34acf094640c87c401f04665eb4c44fd	3.0	0.0	0.0	0.0	9.0	13.0	5.0	0.0	0.0	12.0	6.0	0.0	73.0	46.0	25.0	150.0	236.0	6.0	32.0	0.0	0.0	17.0	0.0	0.0	31.0	10.0	0.0	104.0	59.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium
234166274fbb22e38900a26eb84ece58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	38.0	72.0	56.0	17.0	0.0	0.0	29.0	0.0	61.0	112.0	88.0	65.0	90.0	98.0	57.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium
14e78619269b8c45554ab4a8ddf2f22c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	22.0	0.0	16.0	41.0	36.0	0.0	70.0	55.0	54.0	0.0	84.0	0.0	39.0	41.0	47.0	51.0	90.0	52.0	118.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
de689038d335b0e895f90f08f59c3ab1	62.0	68.0	53.0	0.0	0.0	101.0	83.0	0.0	32.0	43.0	0.0	50.0	64.0	57.0	56.0	57.0	80.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales
b060079a052d8ef0971aa8faf2adb85c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	341.0	135.0	310.0	0.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
b358d76cf51dad99d526470074e5f31c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	431.0	58.0	0.0	97.0	0.0	0.0	36.0	50.0	0.0	32.0	82.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
8212472385df0dc1b6527a764d613b7d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	12.0	0.0	59.0	0.0	24.0	0.0	15.0	95.0	71.0	146.0	80.0	316.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__uncultured_bacterium
a678b0b270111b639c9adf21c1a91020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	0.0	0.0	0.0	0.0	553.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides
814891c975c02f29829aad91e7525455	11.0	26.0	15.0	0.0	35.0	106.0	36.0	19.0	91.0	126.0	148.0	0.0	0.0	150.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014
bf34422106e5974ddf75216e2c05273c	8.0	7.0	0.0	14.0	17.0	16.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	10.0	19.0	15.0	9.0	4.0	33.0	9.0	0.0	10.0	65.0	5.0	388.0	59.0	17.0	15.0	13.0	0.0	10.0	38.0	17.0	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium
46106f5c1a2dda999551e9675cd3568d	32.0	0.0	0.0	0.0	43.0	121.0	79.0	130.0	0.0	10.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
7f86fe47ae4b09efb9edc6826f727868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	105.0	0.0	0.0	0.0	0.0	0.0	609.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
d9374dca5cde3bdf56ac82fa527976be	11.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	30.0	0.0	18.0	15.0	41.0	135.0	173.0	12.0	23.0	11.0	20.0	0.0	0.0	15.0	189.0	0.0	0.0	38.0	23.0	32.0	13.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
a927fa934cf9d977992764c4dcba0b7d	0.0	0.0	0.0	0.0	0.0	349.0	35.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	117.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
975d5aabbcbb53d18b84ee9a8024fcd8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	11.0	39.0	23.0	0.0	15.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	11.0	98.0	23.0	154.0	118.0	45.0	104.0	124.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Coriobacteriaceae_UCG-002; s__uncultured_bacterium
1970af775bfecdd2ca50180b69989ee0	55.0	35.0	32.0	0.0	19.0	47.0	8.0	20.0	38.0	29.0	27.0	6.0	21.0	26.0	11.0	159.0	132.0	20.0	28.0	15.0	31.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_bacterium
5999c79b4a0c61c19a9cf4cc497f1514	38.0	28.0	39.0	0.0	35.0	0.0	0.0	14.0	0.0	0.0	46.0	0.0	0.0	44.0	6.0	228.0	228.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	32.0	11.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__uncultured_bacterium
9d24a5958524b572f096d356fd33187c	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	99.0	0.0	8.0	57.0	52.0	55.0	0.0	43.0	10.0	0.0	8.0	73.0	55.0	133.0	45.0	143.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-001; s__uncultured_bacterium
4feb426703234389503a7b994773d50c	0.0	18.0	0.0	0.0	15.0	29.0	29.0	0.0	24.0	13.0	21.0	37.0	32.0	84.0	66.0	84.0	26.0	108.0	76.0	28.0	0.0	0.0	0.0	0.0	34.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium
223141ee97781bbede60bb494d599448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	207.0	52.0	0.0	432.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_xylanophilum_group; s__uncultured_bacterium
70d9b060e6c0b37c28dd6b1b6073baaa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	36.0	0.0	13.0	485.0	168.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
924ab5cb47309a83e71d60320378d194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	31.0	0.0	57.0	29.0	0.0	0.0	77.0	39.0	10.0	283.0	8.0	16.0	36.0	7.0	64.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium
096aa868afaffdd4bd938b9faa623a2a	65.0	64.0	9.0	0.0	10.0	18.0	16.0	0.0	7.0	0.0	24.0	0.0	103.0	48.0	0.0	32.0	30.0	24.0	0.0	98.0	14.0	0.0	0.0	15.0	23.0	71.0	0.0	12.0	47.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified
fcfc259df19c81f8b6701748baaaa360	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	24.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	18.0	32.0	0.0	40.0	0.0	287.0	0.0	50.0	38.0	11.0	21.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
13506518b825bfbd65794347af5958c6	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	25.0	0.0	190.0	13.0	0.0	14.0	0.0	34.0	19.0	41.0	17.0	0.0	75.0	27.0	34.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium
1645db79a8f157daf4bb9bb6ce393e1d	45.0	63.0	45.0	7.0	22.0	19.0	30.0	12.0	47.0	6.0	36.0	78.0	60.0	43.0	36.0	31.0	33.0	40.0	41.0	40.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__uncultured; s__uncultured_bacterium
ce72009c0c36b5ff547b9a0c89f669ce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	4.0	0.0	32.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	299.0	0.0	0.0	0.0	0.0	52.0	34.0	107.0	66.0	59.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39
37a7e187d35366eb6167cbe90e558af1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	167.0	78.0	86.0	52.0	245.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium
0dbf1596f24a2fb472df5f2a0a5a3ea0	89.0	107.0	109.0	0.0	6.0	0.0	9.0	32.0	12.0	29.0	38.0	24.0	16.0	9.0	39.0	12.0	0.0	0.0	50.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014
84c7caa8ea59cf2cb4450742af1e088b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	19.0	42.0	15.0	16.0	0.0	0.0	37.0	25.0	7.0	49.0	107.0	74.0	104.0	92.0	72.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium
950524da5744abc0ef286d09c7f75bc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	297.0	0.0	14.0	17.0	0.0	7.0	54.0	226.0	65.0	14.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium
c5e5fd5c9af649aec207b86dee76d5f3	23.0	28.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	40.0	65.0	8.0	26.0	34.0	31.0	0.0	13.0	28.0	26.0	0.0	0.0	78.0	0.0	12.0	0.0	16.0	25.0	131.0	15.0	50.0	35.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014
731f05b0a2cd5a295eed1bf67823ec44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	205.0	51.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	100.0	94.0	87.0	0.0	0.0	0.0	0.0	104.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__[Eubacterium]_siraeum_group; s__uncultured_bacterium
2747bd94a19fbfa82f1e90e326d2f100	19.0	9.0	30.0	9.0	19.0	8.0	7.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	12.0	0.0	17.0	14.0	0.0	40.0	109.0	0.0	31.0	0.0	0.0	154.0	74.0	41.0	32.0	53.0	0.0	0.0	0.0	4.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus; s__uncultured_rumen
264e289b9e0c6779eabf9772f7981d48	27.0	33.0	27.0	0.0	15.0	24.0	8.0	12.0	56.0	51.0	89.0	46.0	28.0	69.0	35.0	64.0	80.0	13.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014
e5f556676d65fdb9ad35c8b57ea9faa0	28.0	28.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	154.0	7.0	0.0	14.0	0.0	0.0	0.0	91.0	0.0	140.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group
c6f5c4d8343f60687af5d72396766263	0.0	0.0	0.0	0.0	42.0	15.0	0.0	0.0	103.0	174.0	0.0	0.0	0.0	0.0	26.0	53.0	99.0	23.0	31.0	0.0	0.0	0.0	0.0	0.0	24.0	15.0	35.0	20.0	0.0	20.0	20.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014
a2859ac356af89cc709b58f54065be56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	81.0	0.0	0.0	0.0	77.0	118.0	114.0	128.0	39.0	36.0	0.0	0.0	68.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
185fd5fa18cb1cc8b0fa2bacf60af299	0.0	5.0	19.0	0.0	17.0	13.0	13.0	21.0	21.0	0.0	23.0	0.0	35.0	27.0	22.0	49.0	43.0	18.0	17.0	0.0	26.0	14.0	0.0	72.0	18.0	0.0	36.0	38.0	14.0	15.0	68.0	0.0	0.0	18.0	10.0	22.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
85a3e769a721c55ca2b9880a56a43373	21.0	12.0	16.0	11.0	42.0	21.0	14.0	10.0	0.0	7.0	97.0	0.0	60.0	81.0	11.0	44.0	30.0	19.0	30.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__uncultured_bacterium
6807c9493781c19a20699578fd5da51c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	79.0	106.0	87.0	220.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium
e24e7b9b383a4e46a7761d21ddd703aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	123.0	280.0	46.0	26.0	14.0	65.0	22.0	50.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__Clostridiales_bacterium
405600e715167b5f59ca7a6438a970e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	528.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__unidentified
c3e8496b70f7341450e298f29c5fa4e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	15.0	11.0	155.0	0.0	0.0	172.0	223.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_xylanophilum_group; s__uncultured_bacterium
93a6c8e48c3242ede19d1e7ac1a7c9d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	31.0	0.0	0.0	495.0	58.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006; s__uncultured_bacterium
42bff550a49ca360c6036958d3026f99	17.0	26.0	34.0	9.0	48.0	26.0	78.0	60.0	15.0	12.0	0.0	17.0	0.0	0.0	57.0	39.0	17.0	55.0	69.0	73.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group; s__uncultured_bacterium
dc39a8363a0619e382ad6bdf64622a08	67.0	145.0	11.0	11.0	8.0	0.0	9.0	0.0	11.0	0.0	6.0	0.0	8.0	25.0	14.0	16.0	17.0	13.0	26.0	41.0	0.0	85.0	0.0	66.0	0.0	3.0	0.0	22.0	15.0	14.0	24.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__gut_metagenome
11401ee29264e6f60b65371a2601cd07	21.0	133.0	17.0	0.0	37.0	68.0	11.0	20.0	25.0	5.0	0.0	0.0	0.0	0.0	0.0	58.0	24.0	71.0	83.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__unidentified
b8b18f589b294a4bf53dd603995c4963	26.0	26.0	26.0	0.0	16.0	42.0	35.0	30.0	41.0	68.0	58.0	0.0	45.0	52.0	0.0	22.0	31.0	25.0	36.0	12.0	0.0	13.0	0.0	0.0	0.0	0.0	6.0	0.0	25.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Candidatus_Saccharimonas; s__uncultured_bacterium
071adc1f6119b36a43480ff85d58b23a	24.0	31.0	0.0	0.0	0.0	14.0	11.0	0.0	7.0	0.0	0.0	20.0	16.0	34.0	58.0	101.0	101.0	22.0	23.0	37.0	0.0	23.0	0.0	14.0	26.0	19.0	0.0	14.0	0.0	24.0	28.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_obesi
2c545231aacaf1d8c6b3f8f8930d4363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	71.0	50.0	0.0	0.0	10.0	93.0	12.0	26.0	29.0	51.0	105.0	40.0	136.0	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__uncultured_bacterium
04611dabe3583caf155167674ef7e0e4	0.0	0.0	11.0	17.0	0.0	39.0	10.0	0.0	0.0	0.0	0.0	0.0	232.0	71.0	11.0	0.0	0.0	30.0	10.0	19.0	18.0	20.0	0.0	9.0	18.0	73.0	0.0	17.0	14.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium
f86c536a0839b448a93580a165464ab4	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	43.0	0.0	20.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
a0814dbcfc36b32aa80e5af6bca83748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	54.0	0.0	46.0	71.0	71.0	0.0	70.0	34.0	59.0	49.0	26.0	42.0	36.0	18.0	42.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium
3883c3ab093249287e47ca21ff186ca4	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	0.0	119.0	0.0	89.0	26.0	22.0	31.0	28.0	64.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_bacterium
83675d30639c20d61e9f59c2b956ee5b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	621.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
5f52cfbaaa24156ce4890b1e49443f86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	13.0	0.0	0.0	0.0	0.0	29.0	13.0	0.0	59.0	91.0	10.0	75.0	26.0	65.0	0.0	100.0	49.0	29.0	31.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter; s__uncultured_Clostridiales
6aabafb49961a8603b6242b71562c56a	38.0	62.0	30.0	0.0	28.0	16.0	17.0	0.0	16.0	7.0	45.0	160.0	45.0	72.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__unidentified
401e9cda8dd173db76e03cfe30f2274e	11.0	0.0	10.0	15.0	0.0	14.0	12.0	0.0	0.0	5.0	12.0	0.0	21.0	17.0	18.0	0.0	0.0	0.0	10.0	0.0	0.0	21.0	0.0	17.0	32.0	0.0	76.0	9.0	35.0	15.0	97.0	25.0	26.0	66.0	14.0	37.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__uncultured_bacterium
